,Target_encoded,Application mode,Application order,Course,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Debtor,Tuition fees up to date,Gender,Scholarship holder,Inflation rate,Total Curricular units (grade),Total Curricular units (approved),Total Curricular units (without evaluations)
2268,1,13,1,11,0,2,3,2,4,0,1,1,0,0.16953387213106524,1.0,0.5239995654055677,0.0
2269,1,11,1,16,0,21,26,1,1,0,1,1,0,0.16953387213106524,0.0,0.0,0.0
2270,1,3,1,16,2,18,23,12,12,0,0,1,0,0.8277105695231877,0.0,0.0,0.0
2271,0,7,2,4,0,21,27,9,10,0,1,1,1,0.0,1.0,0.6457112531348923,0.0
2272,1,11,1,16,11,21,0,5,5,0,1,1,0,0.0,1.0,0.6457112531348923,0.0
2273,1,0,4,2,0,18,23,0,0,0,1,1,0,0.0,0.0,0.0,0.0
2274,1,11,1,1,11,21,26,9,9,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
2275,1,0,2,16,0,0,2,4,2,0,0,1,0,0.8277105695231877,1.0,0.4333934776341723,0.5
2276,0,11,1,2,11,21,26,6,6,0,1,1,0,0.262002410774717,1.0,0.6906959960353908,0.0
2277,0,15,1,14,0,0,31,5,3,0,1,1,0,0.30370574797375377,1.0,0.5916741449658186,0.0
2278,0,0,1,4,0,0,0,4,9,0,1,1,0,0.8277105695231877,1.0,0.5239995654055677,0.6045309775610836
2279,1,13,1,2,0,21,26,5,5,0,1,1,0,0.16953387213106524,0.75,0.0,0.0
2280,0,13,1,3,0,0,1,4,2,0,1,1,0,0.8626475888460029,1.0,0.8667869552683446,0.0
2281,0,14,1,3,13,0,27,9,6,0,1,1,0,0.8626475888460029,1.0,0.5916741449658186,0.0
2282,1,0,1,10,0,22,0,9,9,1,0,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
2283,0,13,1,9,13,1,0,1,2,0,1,1,0,0.0,1.0,0.819836637888477,0.0
2284,0,0,1,4,0,12,27,4,4,0,1,1,0,0.0,1.0,0.5916741449658186,0.0
2285,1,12,1,8,0,21,26,9,9,0,0,1,0,0.5657081587484707,0.0,0.0,0.0
2286,0,11,1,16,0,12,26,6,8,0,1,1,0,0.8626475888460029,1.0,0.6457112531348923,0.0
2287,0,7,1,10,0,0,0,3,3,0,1,1,1,0.30370574797375377,1.0,0.6906959960353908,0.0
2288,0,12,1,6,0,0,26,5,5,0,1,1,0,0.8626475888460029,1.0,0.4333934776341723,0.0
2289,1,11,1,16,0,2,27,2,7,0,1,1,0,0.0,0.0,0.0,0.0
2290,1,12,1,6,0,4,4,2,2,0,1,1,0,0.8626475888460029,1.0,0.4333934776341723,0.0
2291,0,0,1,9,0,21,26,5,10,0,1,1,0,0.8277105695231877,1.0,0.6457112531348923,0.0
2292,1,8,1,8,0,18,23,11,11,0,1,1,0,0.0,1.0,0.5239995654055677,0.0
2293,0,0,1,14,0,12,26,9,9,0,1,1,0,0.8626475888460029,1.0,0.6906959960353908,0.0
2294,1,7,1,1,0,0,26,4,9,0,0,1,0,0.8277105695231877,0.0,0.0,0.0
2295,0,7,3,13,0,0,27,4,7,0,1,1,0,0.30370574797375377,1.0,0.6906959960353908,0.0
2296,1,13,2,8,0,0,13,3,3,0,1,1,0,0.16953387213106524,0.75,0.2958370724829093,0.3413030972429926
2297,0,0,1,9,0,3,4,2,2,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
2298,0,0,1,9,0,0,0,4,4,0,1,1,0,0.0,1.0,0.6906959960353908,0.0
2299,1,11,1,10,13,0,0,5,10,0,0,1,0,0.16953387213106524,0.0,0.0,0.0
2300,0,14,1,6,13,4,30,3,2,0,1,1,0,0.262002410774717,1.0,0.2958370724829093,0.0
2301,0,7,1,4,0,12,13,7,7,0,1,1,0,0.16953387213106524,1.0,0.6457112531348923,0.6826061944859853
2302,0,0,1,8,0,21,26,9,9,1,1,1,1,0.8626475888460029,1.0,0.4333934776341723,0.0
2303,0,8,5,6,0,2,1,2,3,0,1,1,0,0.262002410774717,1.0,0.6457112531348923,0.0
2304,1,7,1,8,0,0,13,4,8,0,1,1,0,0.30370574797375377,0.0,0.0,0.0
2305,0,0,3,4,0,21,26,9,9,0,1,1,1,0.8277105695231877,1.0,0.6906959960353908,0.0
2306,1,3,1,7,2,1,27,2,3,0,0,1,0,1.0,0.75,0.0,0.0
2307,1,13,2,16,12,2,0,2,9,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
2308,1,0,1,11,0,12,0,11,11,0,1,1,0,0.5657081587484707,0.0,0.0,0.6045309775610836
2309,0,7,3,6,0,0,27,3,3,0,1,1,1,0.5657081587484707,1.0,0.6457112531348923,0.0
2310,0,0,1,9,0,12,27,9,9,0,1,1,1,0.0,1.0,0.6906959960353908,0.0
2311,0,0,1,11,0,0,13,9,9,0,1,1,0,0.262002410774717,1.0,0.7629347951689582,0.0
2312,1,0,1,8,0,18,13,0,4,0,1,1,1,0.8277105695231877,0.75,0.0,0.0
2313,0,14,1,7,13,21,26,6,6,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
2314,0,0,1,9,0,0,0,3,4,0,1,1,0,0.262002410774717,1.0,0.6906959960353908,0.0
2315,1,0,1,7,0,12,26,9,8,0,1,1,0,1.0,1.0,0.6457112531348923,0.0
2316,1,11,1,6,11,0,0,4,3,1,0,1,0,0.16953387213106524,1.0,0.4333934776341723,0.6826061944859853
2317,1,11,1,16,0,2,0,3,3,0,1,1,0,1.0,0.0,0.0,0.0
2318,1,0,1,4,0,0,0,4,8,0,1,1,0,0.8626475888460029,0.0,0.0,0.0
2319,0,7,1,10,0,0,0,4,8,0,1,1,0,0.16953387213106524,1.0,0.6906959960353908,0.0
2320,1,11,1,9,0,12,2,9,2,0,1,1,0,0.5657081587484707,0.75,0.0,0.0
2321,0,13,1,4,0,0,1,4,2,0,1,1,0,0.0,1.0,0.5916741449658186,0.0
2322,1,11,1,16,0,21,26,9,9,0,1,1,0,0.0,1.0,0.2958370724829093,0.0
2323,0,11,1,11,0,0,26,9,9,0,1,1,0,0.8277105695231877,1.0,0.7292305501170816,0.0
2324,0,8,1,9,0,0,2,9,2,0,1,1,0,1.0,1.0,0.6906959960353908,0.0
2325,1,11,1,6,0,21,26,9,9,0,1,1,0,0.5657081587484707,0.75,0.0,0.0
2326,0,15,1,6,0,1,26,2,9,0,1,1,0,0.8277105695231877,0.75,0.2958370724829093,0.0
2327,1,11,1,16,0,21,26,1,4,0,0,1,0,0.0,1.0,0.5239995654055677,0.0
2328,0,0,1,1,0,22,13,9,2,0,1,1,1,1.0,0.0,0.0,0.0
2329,1,11,1,4,8,21,27,5,10,1,0,1,1,0.8626475888460029,0.0,0.0,0.0
2330,1,13,5,2,0,18,23,0,0,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
2331,1,11,1,3,0,12,26,9,7,0,1,1,0,0.16953387213106524,0.0,0.0,0.0
2332,0,11,1,3,0,0,13,4,10,0,1,1,0,0.262002410774717,1.0,0.6457112531348923,0.0
2333,1,0,6,1,0,7,7,4,4,0,1,1,1,0.0,0.0,0.0,0.0
2334,0,0,1,13,0,22,26,9,9,0,1,1,1,0.262002410774717,1.0,0.6906959960353908,0.0
2335,0,7,4,4,0,0,0,3,3,0,1,1,1,0.30370574797375377,1.0,0.6906959960353908,0.0
2336,1,13,1,16,0,21,13,9,4,0,1,1,0,0.8626475888460029,1.0,0.6457112531348923,0.744948051202489
2337,1,11,1,7,0,0,27,9,9,0,1,1,0,0.262002410774717,0.0,0.0,0.0
2338,1,7,5,6,0,22,27,5,9,1,1,1,0,0.30370574797375377,1.0,0.5239995654055677,0.0
2339,0,7,1,6,0,12,13,9,9,0,1,1,0,0.30370574797375377,1.0,0.6457112531348923,0.0
2340,1,11,1,3,0,21,26,9,10,0,0,1,0,0.8626475888460029,0.0,0.0,0.0
2341,0,7,4,6,0,21,13,9,4,0,1,1,0,0.8277105695231877,1.0,0.5239995654055677,0.3413030972429926
2342,0,13,1,3,0,1,3,4,1,0,1,1,0,0.8626475888460029,1.0,0.8667869552683446,0.3413030972429926
2343,0,7,2,16,0,21,13,9,4,0,1,1,0,0.8277105695231877,1.0,0.6457112531348923,0.0
2344,0,7,1,11,0,2,2,2,2,0,1,1,0,0.262002410774717,1.0,0.7629347951689582,0.0
2345,0,16,1,5,15,0,13,3,8,0,1,1,1,0.5657081587484707,1.0,0.7292305501170816,0.0
2346,0,13,1,13,0,2,13,4,8,0,1,1,0,0.0,1.0,0.5916741449658186,0.0
2347,0,8,1,6,0,0,0,4,3,0,1,1,0,0.262002410774717,1.0,0.6457112531348923,0.0
2348,1,11,1,13,0,12,13,3,3,0,1,1,1,0.262002410774717,0.0,0.0,0.0
2349,0,11,1,10,0,21,13,9,9,0,1,1,0,0.262002410774717,1.0,0.6906959960353908,0.0
2350,0,8,1,11,0,12,2,4,9,0,1,1,0,1.0,1.0,0.7292305501170816,0.0
2351,0,14,1,7,13,1,0,3,6,0,1,1,0,0.16953387213106524,1.0,0.819836637888477,0.0
2352,0,0,1,7,0,2,2,1,2,0,1,1,0,0.8277105695231877,1.0,0.6457112531348923,0.0
2353,0,7,1,13,0,21,26,9,9,0,1,1,1,1.0,1.0,0.6457112531348923,0.0
2354,1,0,2,5,0,21,13,11,11,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
2355,0,7,4,13,0,2,0,2,3,0,1,1,0,0.30370574797375377,1.0,0.6906959960353908,0.0
2356,0,0,1,1,0,0,0,4,3,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
2357,1,14,1,3,13,0,27,6,6,0,1,1,0,0.16953387213106524,1.0,0.5916741449658186,0.0
2358,0,11,1,3,0,2,2,2,2,0,1,1,0,0.16953387213106524,1.0,0.6906959960353908,0.0
2359,1,7,5,10,0,0,0,2,3,0,1,1,0,0.0,1.0,0.4333934776341723,0.0
2360,0,11,1,6,0,12,13,9,7,1,1,1,0,0.5657081587484707,1.0,0.2958370724829093,0.0
2361,1,12,1,14,0,12,5,4,3,0,1,1,0,0.0,0.0,0.0,0.0
2362,0,0,5,8,0,12,13,9,9,0,1,1,0,0.262002410774717,1.0,0.6457112531348923,0.0
2363,0,14,1,6,13,0,13,4,5,0,1,1,0,0.5657081587484707,0.75,0.4333934776341723,0.0
2364,0,0,1,3,0,12,13,9,9,0,1,1,1,0.8626475888460029,1.0,0.5916741449658186,0.0
2365,0,8,1,14,0,0,0,4,7,0,1,1,0,0.5657081587484707,1.0,0.6906959960353908,0.0
2366,0,0,1,1,0,0,0,7,4,1,1,1,0,0.30370574797375377,1.0,0.8443337464867926,0.3413030972429926
2367,0,7,1,7,0,9,9,2,8,0,1,1,0,0.262002410774717,1.0,0.6906959960353908,0.0
2368,0,0,1,14,0,2,1,4,6,0,0,1,0,0.30370574797375377,1.0,0.6457112531348923,0.0
2369,1,11,1,7,0,0,13,4,5,0,1,1,0,0.5657081587484707,1.0,0.5239995654055677,0.5
2370,0,14,1,3,0,0,0,4,5,0,1,1,0,0.16953387213106524,1.0,0.6457112531348923,0.0
2371,0,0,5,1,0,12,2,9,2,0,1,1,1,0.0,0.0,0.0,0.0
2372,0,7,3,1,0,2,28,2,5,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
2373,0,0,2,13,0,2,0,3,5,0,1,1,0,0.30370574797375377,1.0,0.6906959960353908,0.0
2374,0,11,1,7,0,12,13,9,5,0,1,1,0,0.0,1.0,0.5239995654055677,0.0
2375,1,0,1,13,0,21,26,5,8,0,0,1,0,1.0,1.0,0.6457112531348923,0.0
2376,0,11,1,8,0,21,0,7,3,0,1,1,1,1.0,1.0,0.5916741449658186,0.0
2377,1,11,1,8,0,21,26,9,9,0,0,1,0,0.0,0.0,0.0,0.0
2378,1,13,1,16,0,2,3,2,2,0,0,1,0,0.8277105695231877,1.0,0.5239995654055677,0.0
2379,0,0,1,7,0,1,26,9,7,0,1,1,1,0.262002410774717,1.0,0.6906959960353908,0.0
2380,0,7,1,10,0,0,13,4,7,0,1,1,1,0.16953387213106524,1.0,0.6906959960353908,0.0
2381,0,0,3,4,0,12,27,5,7,0,1,1,1,0.262002410774717,1.0,0.6906959960353908,0.0
2382,1,3,1,6,14,0,0,4,4,0,1,1,0,0.30370574797375377,1.0,0.6457112531348923,0.0
2383,0,16,1,3,0,12,0,9,9,1,1,1,0,0.5657081587484707,1.0,0.7928859131524941,0.0
2384,0,7,1,6,0,12,0,4,5,0,1,1,0,0.0,0.75,0.0,0.0
2385,0,14,1,4,13,12,27,4,0,0,1,1,0,0.262002410774717,1.0,0.6906959960353908,0.0
2386,0,0,5,14,0,21,2,5,2,0,1,1,0,0.0,1.0,0.5239995654055677,0.0
2387,0,0,1,1,0,0,27,5,7,1,0,1,0,1.0,0.0,0.0,0.0
2388,1,7,4,8,0,22,13,5,5,0,1,1,1,0.30370574797375377,1.0,0.4333934776341723,0.0
2389,1,11,2,9,0,12,0,5,5,0,1,1,0,0.0,0.0,0.0,0.0
2390,1,11,1,3,0,0,26,9,1,1,0,1,0,0.8626475888460029,1.0,0.5916741449658186,0.3413030972429926
2391,1,13,1,3,0,21,0,5,4,0,1,1,0,0.8626475888460029,1.0,0.819836637888477,0.0
2392,0,0,1,8,0,22,13,9,5,0,1,1,0,0.5657081587484707,1.0,0.5239995654055677,0.0
2393,1,0,1,10,0,3,13,4,5,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
2394,0,7,3,8,0,21,26,6,5,0,1,1,1,0.0,1.0,0.6457112531348923,0.0
2395,0,13,1,14,0,12,27,9,7,0,1,1,0,0.8626475888460029,1.0,0.5239995654055677,0.0
2396,1,11,1,3,0,0,2,4,5,0,1,1,0,0.16953387213106524,0.0,0.0,0.0
2397,0,0,2,14,0,2,0,4,4,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
2398,0,7,2,14,0,2,13,2,3,0,1,1,0,0.0,1.0,0.6906959960353908,0.0
2399,0,7,1,11,0,0,0,5,5,0,1,1,0,0.16953387213106524,1.0,0.7629347951689582,0.0
2400,1,11,1,2,11,0,26,9,1,0,1,1,0,0.5657081587484707,1.0,0.5916741449658186,0.0
2401,0,11,1,16,0,21,26,9,9,0,1,1,0,0.8277105695231877,1.0,0.6457112531348923,0.3413030972429926
2402,1,0,1,8,0,12,13,9,3,0,0,1,0,0.0,1.0,0.5239995654055677,0.0
2403,0,0,1,11,0,22,26,5,10,0,1,1,0,0.5657081587484707,1.0,0.7292305501170816,0.0
2404,1,0,1,11,0,0,27,9,9,1,0,1,0,0.262002410774717,1.0,0.5916741449658186,0.0
2405,0,11,1,2,0,21,26,9,9,0,0,1,0,0.0,1.0,0.6906959960353908,0.0
2406,0,11,1,1,8,21,26,7,7,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
2407,1,11,1,11,11,21,27,5,5,1,0,1,0,0.8626475888460029,0.0,0.0,0.8801872138612938
2408,1,8,1,16,0,27,29,2,2,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
2409,1,11,1,16,0,21,26,9,9,0,1,1,0,0.8277105695231877,1.0,0.5239995654055677,0.3413030972429926
2410,1,3,1,6,2,18,23,11,11,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
2411,1,11,1,2,0,18,23,11,11,0,0,0,0,0.5657081587484707,0.75,0.0,0.3413030972429926
2412,0,11,2,16,0,21,26,9,9,0,1,0,0,0.0,1.0,0.5916741449658186,0.0
2413,0,11,2,2,0,18,23,0,0,0,1,0,0,0.8277105695231877,1.0,0.5239995654055677,0.3413030972429926
2414,0,13,2,8,0,18,26,9,9,0,1,1,0,0.8277105695231877,1.0,0.819836637888477,0.6045309775610836
2415,1,13,2,9,0,18,20,0,5,0,1,1,0,0.0,0.0,0.0,0.0
2416,1,7,2,4,0,21,26,9,9,0,1,1,1,1.0,1.0,0.5916741449658186,0.0
2417,0,13,1,16,0,21,26,9,9,0,1,1,0,0.0,1.0,0.9067538664935229,0.0
2418,0,16,1,1,15,0,13,9,9,0,0,1,1,0.5657081587484707,1.0,0.8443337464867926,0.0
2419,0,11,1,3,0,0,0,29,28,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
2420,1,11,1,5,1,22,27,9,10,0,1,1,0,0.16953387213106524,0.0,0.0,0.0
2421,1,11,1,16,11,21,26,5,5,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
2422,0,11,1,3,0,21,26,9,9,0,1,1,0,0.0,1.0,0.6457112531348923,0.0
2423,1,11,1,3,0,0,26,9,8,0,1,1,0,0.16953387213106524,0.0,0.0,0.0
2424,1,11,2,6,0,21,26,5,5,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
2425,1,11,2,8,12,12,27,9,9,0,0,1,0,1.0,0.0,0.0,0.0
2426,1,11,2,16,0,12,27,9,9,0,0,1,0,0.8626475888460029,0.0,0.0,0.0
2427,0,11,2,13,0,21,26,9,9,0,1,1,1,0.0,1.0,0.6457112531348923,0.0
2428,1,11,1,3,11,0,13,4,10,0,1,1,0,0.8626475888460029,1.0,0.6906959960353908,0.0
2429,1,12,1,6,0,18,23,0,0,0,1,1,0,0.0,1.0,0.6457112531348923,0.0
2430,0,0,1,14,0,22,27,6,3,0,1,1,1,0.5657081587484707,1.0,0.6457112531348923,0.0
2431,0,0,1,16,0,22,26,9,9,0,1,1,1,0.5657081587484707,1.0,0.6457112531348923,0.0
2432,1,0,3,14,0,22,27,9,7,0,1,1,1,0.5657081587484707,1.0,0.6906959960353908,0.0
2433,0,7,4,6,0,22,26,5,7,0,1,1,0,0.8277105695231877,1.0,0.5239995654055677,0.6045309775610836
2434,0,13,1,5,0,21,26,9,7,0,1,1,0,0.0,0.75,0.5239995654055677,0.3413030972429926
2435,0,12,1,6,0,22,26,5,8,0,1,1,0,0.0,1.0,0.6457112531348923,0.0
2436,0,11,1,3,0,0,2,2,6,0,1,1,0,0.8626475888460029,1.0,0.8667869552683446,0.0
2437,1,0,4,6,0,21,26,9,5,0,1,1,1,0.30370574797375377,1.0,0.5239995654055677,0.0
2438,1,3,1,3,2,0,27,9,7,0,0,1,0,0.8626475888460029,1.0,0.819836637888477,0.3413030972429926
2439,1,13,1,13,5,18,23,0,0,0,1,1,0,0.0,0.75,0.0,0.0
2440,1,8,3,8,0,0,27,4,7,0,0,1,0,0.5657081587484707,0.0,0.0,0.0
2441,0,11,1,2,0,21,26,6,6,0,1,1,0,0.8277105695231877,1.0,0.5239995654055677,0.3413030972429926
2442,1,13,1,13,0,18,23,0,0,0,1,1,0,0.0,0.75,0.2958370724829093,0.0
2443,0,11,1,3,2,2,13,4,6,0,1,1,0,0.16953387213106524,1.0,0.8667869552683446,0.0
2444,1,0,1,15,0,18,23,0,0,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
2445,0,11,1,11,0,21,26,9,9,0,1,1,0,0.16953387213106524,1.0,0.5916741449658186,0.0
2446,1,3,1,16,14,21,26,6,6,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
2447,0,11,1,10,11,21,13,9,10,0,1,1,0,0.16953387213106524,1.0,0.5239995654055677,0.6826061944859853
2448,1,11,1,6,11,21,26,9,4,1,0,1,0,0.262002410774717,0.0,0.0,0.0
2449,1,3,1,16,2,21,26,9,9,0,1,1,0,1.0,1.0,0.6457112531348923,0.0
2450,0,0,1,1,0,0,27,5,9,1,0,1,0,0.0,0.0,0.0,0.0
2451,1,11,1,3,0,0,2,9,10,1,0,1,0,0.8626475888460029,0.75,0.0,0.3413030972429926
2452,0,0,1,5,0,0,0,9,9,0,1,1,0,1.0,1.0,0.5916741449658186,0.0
2453,0,5,1,1,0,0,0,2,9,0,1,1,0,0.5657081587484707,1.0,0.8443337464867926,0.0
2454,1,8,1,6,0,2,13,3,5,0,1,1,1,0.0,0.0,0.0,0.0
2455,0,14,1,3,13,12,13,5,5,0,1,1,0,0.16953387213106524,1.0,0.6906959960353908,0.0
2456,0,11,1,4,0,21,26,7,7,0,1,1,0,0.30370574797375377,1.0,0.6906959960353908,0.0
2457,0,0,1,8,0,12,26,4,8,0,1,1,0,0.8277105695231877,1.0,0.2958370724829093,0.0
2458,1,7,2,6,0,9,13,5,5,0,1,1,0,0.262002410774717,0.0,0.0,0.0
2459,0,0,1,8,0,12,26,9,9,0,1,1,0,0.262002410774717,1.0,0.6457112531348923,0.0
2460,1,11,1,14,0,21,26,7,4,0,1,1,0,0.8626475888460029,0.75,0.0,0.0
2461,1,8,3,10,0,12,13,9,6,0,1,1,0,0.0,0.0,0.0,0.0
2462,1,0,1,1,0,2,2,2,2,0,1,1,0,0.0,0.0,0.0,0.0
2463,1,7,5,10,0,21,27,9,9,1,1,1,1,0.5657081587484707,0.0,0.0,0.0
2464,1,11,1,16,0,21,13,9,9,1,0,1,0,0.5657081587484707,1.0,0.5916741449658186,0.0
2465,1,11,1,7,11,21,26,9,10,1,1,1,0,0.0,0.75,0.0,0.0
2466,0,0,1,6,0,21,26,9,9,0,1,1,0,0.5657081587484707,1.0,0.2958370724829093,0.0
2467,0,14,1,3,13,21,26,9,1,0,1,1,1,0.8626475888460029,1.0,0.6906959960353908,0.0
2468,1,13,1,4,0,22,26,8,7,0,1,1,0,0.262002410774717,1.0,0.5239995654055677,0.0
2469,1,11,2,8,0,21,26,9,9,0,1,1,0,0.5657081587484707,0.0,0.0,0.0
2470,0,14,1,7,13,4,0,2,5,0,1,1,0,0.0,1.0,0.4333934776341723,0.0
2471,1,11,1,5,11,21,26,11,11,0,0,1,0,1.0,0.0,0.0,0.0
2472,1,0,1,13,0,0,0,9,9,0,1,1,0,0.5657081587484707,1.0,0.5239995654055677,0.0
2473,1,11,1,3,0,0,0,1,6,0,0,1,0,0.0,0.0,0.0,0.0
2474,0,0,1,14,0,2,13,2,5,0,1,1,0,0.8626475888460029,1.0,0.6906959960353908,0.0
2475,1,11,1,2,11,12,26,9,9,1,0,1,0,0.16953387213106524,0.0,0.0,0.0
2476,0,13,2,11,0,22,26,4,4,0,1,1,1,0.8277105695231877,1.0,0.9999999999999999,0.6045309775610836
2477,0,0,1,10,0,12,27,9,9,0,1,1,0,0.8277105695231877,1.0,0.6457112531348923,0.0
2478,0,0,1,11,0,0,13,4,7,0,1,1,0,0.262002410774717,1.0,0.7292305501170816,0.0
2479,1,0,2,8,0,12,13,9,4,0,1,1,0,0.0,1.0,0.5239995654055677,0.0
2480,0,13,1,1,0,2,2,2,2,0,1,1,0,0.8277105695231877,0.0,0.0,0.0
2481,0,0,1,4,0,12,13,5,5,0,1,1,1,0.262002410774717,1.0,0.6457112531348923,0.0
2482,0,11,1,16,8,21,27,5,5,0,1,1,0,0.5657081587484707,1.0,0.6457112531348923,0.0
2483,0,16,1,3,15,0,27,9,6,0,1,1,0,0.5657081587484707,1.0,0.8443337464867926,0.0
2484,0,11,1,8,0,21,26,9,5,0,1,1,0,0.8626475888460029,1.0,0.6457112531348923,0.0
2485,1,11,1,3,0,21,26,9,9,0,0,1,0,0.8626475888460029,1.0,0.2958370724829093,0.0
2486,1,11,1,13,0,12,13,11,12,0,1,1,0,1.0,0.0,0.0,0.0
2487,1,8,1,8,0,12,0,9,7,0,1,1,0,0.262002410774717,0.0,0.0,0.0
2488,0,7,6,8,0,12,27,5,6,0,1,1,0,0.0,1.0,0.4333934776341723,0.0
2489,0,0,2,10,0,0,27,2,8,0,1,1,1,0.5657081587484707,1.0,0.6906959960353908,0.0
2490,0,7,2,14,0,0,0,4,4,0,1,1,0,0.0,1.0,0.5916741449658186,0.0
2491,0,0,2,8,0,0,0,9,6,0,1,1,0,0.5657081587484707,1.0,0.4333934776341723,0.0
2492,1,15,1,2,0,0,0,4,4,1,0,1,0,0.262002410774717,1.0,0.7292305501170816,0.0
2493,0,11,1,3,0,21,26,8,7,0,1,1,0,0.0,1.0,0.6457112531348923,0.0
2494,0,0,1,14,0,0,13,9,9,1,1,1,1,0.16953387213106524,1.0,0.6906959960353908,0.0
2495,0,11,1,14,11,21,26,0,0,0,1,1,0,0.8277105695231877,1.0,0.6906959960353908,0.0
2496,0,0,1,1,0,12,26,9,9,0,1,1,1,0.5657081587484707,0.0,0.0,0.0
2497,0,0,2,2,0,21,0,9,10,0,1,0,0,0.0,1.0,0.6906959960353908,0.0
2498,1,11,1,1,11,0,13,2,7,0,1,1,1,0.8626475888460029,0.0,0.0,0.0
2499,1,11,1,9,11,21,26,9,9,1,1,0,0,0.16953387213106524,1.0,0.2958370724829093,0.0
2500,0,14,1,5,13,4,3,1,1,0,1,0,0,0.262002410774717,1.0,0.6457112531348923,0.0
2501,0,11,1,2,8,21,26,9,1,0,1,0,0,0.30370574797375377,1.0,0.6906959960353908,0.0
2502,0,15,1,0,0,12,26,5,7,0,1,0,0,0.5657081587484707,1.0,0.9067538664935229,0.0
2503,0,11,1,11,0,2,0,5,5,0,1,0,1,0.262002410774717,1.0,0.7292305501170816,0.0
2504,1,8,3,15,0,22,26,9,5,0,1,0,0,0.5657081587484707,0.0,0.0,0.0
2505,0,0,6,11,0,12,13,9,9,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
2506,0,0,1,12,0,12,13,4,9,0,1,0,0,1.0,1.0,0.7629347951689582,0.0
2507,0,11,1,2,0,22,26,9,7,0,1,1,1,0.0,1.0,0.6457112531348923,0.0
2508,0,7,1,1,0,12,27,9,7,0,1,1,1,0.0,0.0,0.0,0.0
2509,0,13,1,4,0,12,27,9,7,0,1,1,0,0.8626475888460029,1.0,0.887511217448728,0.0
2510,1,4,2,14,0,12,27,3,5,0,0,0,0,0.5657081587484707,0.75,0.0,0.0
2511,0,5,1,11,0,2,1,13,4,0,1,0,0,0.262002410774717,1.0,0.6457112531348923,0.0
2512,0,7,4,11,0,2,2,2,2,0,1,0,0,0.30370574797375377,1.0,0.7629347951689582,0.0
2513,0,4,2,5,0,12,0,4,9,0,1,0,0,0.262002410774717,1.0,0.6906959960353908,0.0
2514,1,0,1,13,0,0,2,4,3,0,1,0,0,0.5657081587484707,1.0,0.6457112531348923,0.0
2515,0,7,4,6,0,0,0,28,35,0,1,1,0,0.5657081587484707,1.0,0.2958370724829093,0.0
2516,0,7,1,4,0,0,0,1,5,0,1,0,1,0.0,1.0,0.5916741449658186,0.0
2517,0,0,3,11,0,12,0,9,5,0,1,0,1,1.0,1.0,0.7292305501170816,0.0
2518,0,7,1,10,0,12,28,5,4,0,1,0,1,0.0,1.0,0.6906959960353908,0.0
2519,0,0,3,14,0,22,27,5,5,0,1,0,1,0.5657081587484707,1.0,0.6906959960353908,0.0
2520,0,0,6,10,0,22,26,5,7,0,1,0,1,0.262002410774717,1.0,0.6906959960353908,0.0
2521,0,0,2,10,0,3,2,7,4,0,1,0,0,0.5657081587484707,1.0,0.6906959960353908,0.0
2522,0,7,6,11,0,0,13,7,7,0,1,0,1,0.30370574797375377,1.0,0.7292305501170816,0.0
2523,1,7,1,15,0,12,0,5,5,0,1,0,0,0.8626475888460029,0.0,0.0,0.0
2524,1,7,4,9,0,0,13,9,5,0,1,0,1,0.8626475888460029,0.75,0.0,0.0
2525,0,0,2,5,0,2,0,4,7,0,1,0,0,0.8626475888460029,1.0,0.5239995654055677,0.0
2526,1,0,4,4,0,0,0,9,7,0,1,0,1,0.262002410774717,1.0,0.6906959960353908,0.0
2527,0,7,6,11,0,12,13,7,7,0,1,0,1,0.30370574797375377,1.0,0.7629347951689582,0.0
2528,0,7,2,14,0,2,27,2,6,0,1,0,0,0.262002410774717,1.0,0.6906959960353908,0.0
2529,0,7,1,8,0,12,27,4,8,0,1,0,1,0.5657081587484707,1.0,0.5916741449658186,0.0
2530,0,7,1,14,0,0,0,4,7,1,1,0,0,0.16953387213106524,1.0,0.6906959960353908,0.0
2531,0,14,1,3,13,21,27,9,6,0,1,0,1,0.16953387213106524,1.0,0.6906959960353908,0.0
